1761	"<img src=""E4BFB3.png"" />"	haiku			俳句	はいく　【俳句】	haiku	haiku, person, un-, jail cell, prison bars	This character is used for the <b>haiku</b>, the 17-syllable poem that is one of Japan´s best-known literary forms. Its elements: <i>person</i> .. . <i>jail cell</i>.		10	I pity the fool/ Who put me in this jail cell/ I pity the fool. (Credit taijuando).	I pity the fool/ Who put me in this jail/ I pity the fool.	俳	はいゆう【俳優】actor; actress; player; performer<br/>はいかい【俳諧】haikai; collective name for haiku, haibun, haiga, senryū, etc. / humorous or vulgar renga poetry<br/>はいく【俳句】haiku; 17-mora poem, usu. in 3 lines of 5, 7 and 5 morae<br/>はいじん【俳人】haiku poet<br/>はいみ【俳味】subdued taste; refined taste; haiku (poetic) flavor (flavour)<br/>はいごう【俳号】pseudonym of a haiku poet<br/>はいだん【俳壇】the world of the haiku<br/>ざっぱい【雑俳】playful literature originating from haiku	42	ハイ		1633	969	1	[sound:RTK1_keyword_jp_1761..mp3]	[sound:RTK1_keyword_en_1761.mp3]
1762	"<img src=""E68E92.png"" />"	repudiate			排水	はいすい	drainage	repudiate, finger, fingers, un-, jail cell, prison bars	Fingers . . . jail cell.		11	When ordered to go to the jail cell, the defendant gave the judge the finger and said he repudiated all that the legal system stood for if they were going to send an innocent man like him to jail.	He reached his fingers through the bars of his jail cell, trying to touch his beloved. But she repudiated him and left.	排	はいじょ【排除】exclusion; removal; rejection; elimination; abatement; lifting (sanctions, etc.)<br/>はいせつ【排せつ】excretion<br/>はいき【排気】exhaust; ventilation<br/>はいすい【排水】drainage<br/>はいせき【排斥】rejection; expulsion; boycott; ostracism<br/>はいしゅつ【排出】evacuation; emission (e.g. of CO2, etc.); ejection<br/>はい【排】anti-<br/>はいにょう【排尿】urination; micturition<br/>はいべん【排便】defecation<br/>はいれつ【排列】arrangement; disposition / array (programming, programing)<br/>はいす【排す】to push aside; to overcome (e.g. difficulties); to reject / to align; to put in order / to push open<br/>はいた【排他】exclusion<br/>はいらん【排卵】ovulation<br/>はいげき【排撃】rejection; denunciation<br/>はいする【排する】to push aside; to overcome (e.g. difficulties); to reject / to align; to put in order / to push open<br/>はいがい【排外】anti-foreign<br/>はいにち【排日】anti-Japanese<br/>あんばい【塩梅】seasoning; flavour; flavor / condition; state; situation / arrangement; assignment; adjustment<br/>きゅうはいすい【給排水】water supply and drainage<br/>はいちゅうりつ【排中律】law of excluded middle	42	ハイ		1634	1522	1	[sound:RTK1_keyword_jp_1762..mp3]	[sound:RTK1_keyword_en_1762.mp3]
1763	"<img src=""E682B2.png"" />"	sad			悲しい	かなしい	sad	sad, un-, jail cell, prison bars, heart	Jail cell . . . heart.		12	Saddness is like having your heart captured and jailed because of some sad or terrible event, etc. Here the sad heart waits for someone to come and un-lock their jail cell and set them free again.	Stuck in a jail cell with his heart crying out to see his family again, the prisoner has never felt so sad.	悲	ひめい【悲鳴】shriek; scream<br/>かなしい【哀しい】sad; sorrowful<br/>かなしみ【哀しみ】sadness; sorrow; grief / affection; love<br/>かなしむ【哀しむ】to be sad; to mourn for; to regret<br/>ひげき【悲劇】tragedy; disaster<br/>じひ【慈悲】compassion (e.g. of Buddha); benevolence; charity; mercy / Hodgson's hawk-cuckoo (Cuculus fugax); Horsfield's hawk cuckoo<br/>ひつう【悲痛】grief; sorrow; extreme sadness; heartbreak<br/>ひさん【悲惨】disastrous; tragic; miserable; wretched; pitiful; woeful<br/>ひあい【悲哀】sorrow; grief; sadness<br/>むじひ【無慈悲】merciless; ruthless<br/>ひかん【悲観】pessimism; disappointment<br/>ひそう【悲壮】heroic; tragic; grim; pathetic; touching<br/>ひたん【悲嘆】grief; sorrow; anguish; lamentation<br/>ひがん【悲願】one's dearest wish; Buddha's vow to save humanity<br/>ものがなしい【もの哀しい】sad; melancholy<br/>ものがなしい【もの哀しい】sad; melancholy<br/>ひそう【悲愴】pathetic; sad; sorrowful; grievous<br/>ひうん【悲運】sad fate; tragic doom; ill fate<br/>ひれん【悲恋】blighted love; disappointed love<br/>ひたん【悲嘆】grief; sorrow; anguish; lamentation	42	ヒ	かな.しい, かな.しむ	1635	397	2	[sound:RTK1_keyword_jp_1763..mp3]	[sound:RTK1_keyword_en_1763.mp3]
1764	"<img src=""E7BDAA.png"" />"	guilt			有罪	ゆうざい　【有罪】	guilt; guiltiness	guilt, eye, cross-eyed, net, un-, jail cell, prison bars	Eye . . . jail cell.		13	Guilty under the eyes of the law, therefore sentenced to jail. [note: ´UNDER the eye of the law´ works in penalty (#833) as well.].	It is his guilt that is causing them. He is having these nightmares where the great (sideways) eye appears at the top of his jail cell, and is staring down intently at him. Guilt is a merciless tormentor.	罪	つみ【罪】crime; sin; wrongdoing; indiscretion / penalty; sentence; punishment / fault; responsibility; culpability / thoughtlessness; lack of consideration<br/>はんざい【犯罪】crime; offence; offense<br/>ざいにん【罪人】criminal; lawbreaker; wrongdoer; offender<br/>つみびと【罪人】sinner; evildoer; wrongdoer<br/>ざいあく【罪悪】crime; sin; vice<br/>しゃざい【謝罪】apology<br/>つみぶかい【罪深い】sinful<br/>むざい【無罪】innocence<br/>ゆうざい【有罪】guilt; culpability<br/>じゅうざい【重罪】felony; serious crime<br/>だいざい; たいざい【大罪】serious crime; grave sin<br/>しょくざい; ぞくざい; とくざい【贖罪】atonement / the Atonement<br/>ざいじょう【罪状】charges; nature of offence; nature of offense<br/>どうざい【同罪】same offense; same offence<br/>しざい【死罪】capital crime; crime resulting in a death penalty<br/>るざい【流罪】banishment; exile<br/>えんざい【冤罪】false charge; false accusation; misrepresentation<br/>だんざい【断罪】judgment (of a crime); conviction; condemnation / beheading; decapitation<br/>ざいか【罪科】offense; offence; crime; guilt; punishment<br/>めんざい【免罪】acquittal; pardon; papal indulgence	42	ザイ	つみ	1636	713	2	[sound:RTK1_keyword_jp_1764..mp3]	[sound:RTK1_keyword_en_1764.mp3]
1765	"<img src=""E8BCA9.png"" />"	comrade			先輩	せんぱい	senior (at work or school); superior; elder; older graduate; progenitor; old-timer	comrade, un-, jail cell, prison bars, car	Jail cell . . . car.		15	Some man jailed in Russia, is freed by his comrade (from the Communist party perhaps), who crashes into the jail cell with a vehicle.	(+fuaburisu) But it´s the wrong jail cell! Your comrade is one floor above.	輩	せんぱい【先輩】senior (at work or school); superior; elder; older graduate; progenitor; old-timer<br/>わがはい【吾輩】I (nuance of arrogance); me; myself / we; us; ourselves<br/>こうはい【後輩】junior (at work, school, etc.); younger people; younger student<br/>ばら【儕】suffixed to words indicating a class of people to create a plural (esp. in impolite contexts)<br/>はい【輩】group; gang; bunch<br/>ともがら【儕】comrade; fellow<br/>やから【族】party (of people); set (of people); clan; family; fellow<br/>ほうばい【傍輩】comrade; friend; associate; colleague; fellow student; fellow apprentice<br/>ねんぱい【年輩】elderly; age; years<br/>わがはい【吾輩】I (nuance of arrogance); me; myself / we; us; ourselves<br/>どうはい【同輩】fellows; comrade; colleague; one's equal<br/>じゃくはい【弱輩】young person; inexperienced person; novice<br/>はいしゅつ【輩出】turning out in great numbers; appearing one after the other<br/>わがはい【吾輩】I (nuance of arrogance); me; myself / we; us; ourselves<br/>どうねんぱい【同年輩】persons of the same age<br/>けいはい【軽輩】underling<br/>ほうばい【傍輩】comrade; friend; associate; colleague; fellow student; fellow apprentice<br/>じゃくはい【弱輩】young person; inexperienced person; novice<br/>どはい; やつばら【奴輩】guys; fellows<br/>さいはい【儕輩】colleagues; fellows	42	ハイ	-ばら, やから, やかい, ともがら	1637	1968	1	[sound:RTK1_keyword_jp_1765..mp3]	[sound:RTK1_keyword_en_1765.mp3]
1766	"<img src=""E68989.png"" />"	front door			扉	とびら	door; gate; opening / title page	front door, door, one, ceiling, flag, un-, jail cell, prison bars	Door . . . jail cell.		12	The only way out of a jail cell is to serve your time and walk out the front door. There are no other doors.	"An old man serving a very long jail sentence painted a life-like door at the back of his jail cell, hlafway open, with the blue sky, clouds, etc, as some kind of symbol of freedom. Every time the prison officers come to take him they ask him to come to the door. The old man with a grin always answers ""Which door?"", looking at his painted door with a grin. And the prison officer always answer, sighing - ""The front door !""."	扉	てっぴ【鉄扉】iron door<br/>もんぴ【門扉】door(s) of a gate<br/>とびらえ【扉絵】frontispiece	42	ヒ	とびら	1638	1659	1	[sound:RTK1_keyword_jp_1766..mp3]	[sound:RTK1_keyword_en_1766.mp3]
1767	"<img src=""E4BEAF.png"" />"	marquis			仙台侯	せんだいこう	Lord of Sendai	marquis, person, key, dart, drop, heavens	<i>Person</i> . . . <i>key</i> . . . <i>dart</i>. Hint: the pun suggested by the pronunciation of the key word and the primitive for <i>key</i> may come in helpful.		9	Mr. T is made a marquis after he and the A-Team save the life of a duke. The duke also gives Mr. T the key to the gentleman´s dart room where one can relax in luxury, smoke a cigar, and play a friendly game of darts. Mr. T eagerly accepts the key and places it on one of the gold chains that hang around his neck which acts as a key chain.	(Going off various) Mr. T. is made a marquis and given the key to the city. But somebody disagrees with it and assassinates him with a dart.	侯	こう【侯】marquis; lord; daimyo<br/>こうしゃく【侯爵】marquis; marquess<br/>しょこう【諸侯】princes; lords<br/>おうこう【王侯】king and princes; noble rank<br/>はんこう【藩侯】feudal lord; daimyo	42	コウ		1639	1268	1	[sound:RTK1_keyword_jp_1767..mp3]	[sound:RTK1_keyword_en_1767.mp3]
1768	"<img src=""E59689.png"" />"	throat			喉	のど	throat	throat, mouth, marquis, person, key, dart, drop, heavens	Mouth . . . marquis.		12	If the marquis opens his mouth one more time, I´ll cut his throat, his rival the baron said.	The Marquis de Sade was kinda gay. He used to mouth down a lot of deep-throat action.	喉	こん; こう【喉】fish / counter for fish<br/>のど; のんど; のみと; のみど【吭】throat / singing voice<br/>いんこう【咽喉】throat<br/>のどもと【喉元】throat<br/>のどぶえ【喉笛】windpipe<br/>のどぼとけ【のど仏】laryngeal prominence; Adam's apple<br/>こうとう【喉頭】larynx<br/>じびいんこうか【耳鼻咽喉科】otorhinolaryngology; ear, nose and throat<br/>のどわ【喉輪】thrust at the opponent's throat	42	コウ	のど	2164	1606	0	[sound:RTK1_keyword_jp_1768..mp3]	[sound:RTK1_keyword_en_1768.mp3]
1769	"<img src=""E58099.png"" />"	climate			気候	きこう	climate	climate, marquis, person, stick, fred astaire, key, dart, drop, heavens	<i>Marquis</i> . . . <i>walking stick</i>. Note where the <i>walking stick</i> is positioned in this kanji.		10	The marquis has absolutely no interest in issuses of climate change. He´s old and near death. [Don´t forget the walking stick to symbolize his old age.].	The marquis moves to a warmer climate after he gets old enough to need a walking stick to get around.	候	"そろ; そう; さう; す【候】to be (auxiliary used in place of ""aru"" after ""de"" or ""ni"" when forming a copula); to do (auxiliary used in place of ""-masu"" after a -masu stem)<br/>そうろう; そうらう【候】to serve (by a superior's side) / to be (auxiliary used in place of ""aru"" after ""de"" or ""ni"" when forming a copula); to do (auxiliary used in place of ""-masu"" after a -masu stem)<br/>こう【候】season; weather<br/>こうほ【候補】candidate; contender; prospect; pick; choice; list / candidacy; candidature; nomination<br/>きこう【気候】climate<br/>てんこう【天候】weather<br/>りっこうほ【立候補】announcing candidacy; becoming a candidate; bidding (to host an event e.g. Olympics, World Cup)<br/>いそうろう【居候】lodger who pays nothing for room and board; freeloader; sponger<br/>ちょうこう【兆候】sign; indication; omen; symptom<br/>ちょうこう【兆候】sign; indication; omen; symptom<br/>せっこう【斥候】scout; patrol; spy<br/>じこう【時候】season; time of the year<br/>しょうこうぐん【症候群】syndrome<br/>しこう【伺候】waiting upon (someone)<br/>りっこうほしゃ【立候補者】candidate (for)<br/>あくてんこう【悪天候】bad weather<br/>そっこうじょ【測候所】weather measurement station<br/>ぜんてんこう【全天候】all-weather; weather-proof<br/>きこう【季候】season; climate<br/>しょうこう【症候】symptoms"	42	コウ	そうろう	1640	504	2	[sound:RTK1_keyword_jp_1769..mp3]	[sound:RTK1_keyword_en_1769.mp3]
1770	"<img src=""E6B1BA.png"" />"	decide			決める	きめる	decide, agree upon	decide, water, water droplets, water pistol, guillotine, key, St. Bernard	The etymology of <b>decide</b> (de-cidere = cut off) will help here; the elements are: <i>water</i> . . . <i>guillotine</i>.		7	Decide! ´Decide?! Death by drowning in polluted water or death by guillotine. How can I decide?´ I asked.	To decide if someone is a witch or not first dunk them in water. If they don´t drown they are a witch and can be sent to the guillotine.	決	けっして; けして【決して】never; by no means; not in the least; in no way<br/>きめる【極める】to decide; to choose; to determine; to make up one's mind; to resolve; to set one's heart on; to settle; to arrange; to set; to appoint; to fix / to clinch (a victory); to decide (the outcome of a match) / to persist in doing; to go through with / to always do; to have made a habit of / to take for granted; to assume / to dress up; to dress to kill; to dress to the nines / to carry out successfully (a move in sports, a pose in dance, etc.); to succeed in doing / to immobilize with a double-arm lock (in sumo, judo, etc.) / to eat or drink something; to take illegal drugs<br/>きまる【極る】to be decided; to be settled / to look good in (clothes)<br/>かいけつ【解決】settlement; solution; resolution<br/>けっしん【決心】determination; resolution<br/>けってい【決定】decision; determination<br/>けつい【決意】decision; determination; resolution<br/>けっちゃく【決着】conclusion; decision; end; settlement<br/>けつだん【決断】decision; determination<br/>けっていてき【決定的】definite; final; decisive; conclusive<br/>けっとう【決闘】duel; shoot-out<br/>たいけつ【対決】confrontation; showdown<br/>けっせん【決戦】decisive battle; deciding match; play-off<br/>けっす【決す】to decide; to determine<br/>けつ【決】decision; vote<br/>きまる【極る】to be decided; to be settled / to look good in (clothes)<br/>しゃくる; さくる【刳る】to dig out; to gouge out; to hollow out / to scoop; to ladle; to bail / to jerk (one's chin)<br/>きめつける【決めつける】to fix upon (one-sidedly); to (ignore somebody's position and) arbitrarily decide something is the case / to scold; to take (a person) to task<br/>けっする【決する】to decide; to determine<br/>きまり【極り】rule; regulation / settlement; conclusion; end; agreement; arrangement / habit; custom; habitual way / countenance in front of another person; face / love relationship between a customer and a prostitute	42	ケツ	き.める, -ぎ.め, き.まる, さ.く	1641	289	2	[sound:RTK1_keyword_jp_1770..mp3]	[sound:RTK1_keyword_en_1770.mp3]
1771	"<img src=""E5BFAB.png"" />"	cheerful			軽快	けいかい	light, cheerful	cheerful, Freud, state of mind, guillotine, key, St. Bernard	State of mind . . . guillotine.		7	A large crowd in a cheerful state of mind applaude each criminal as they become victims of the guillotine.	A cheerful crowd of insulted aliens applaude as Data´s head is chopped off by guillotine.	快	かいかん【快感】pleasant feeling<br/>ふかい【不快】unpleasant; displeasure; discomfort<br/>かいらく; けらく【快楽】pleasure<br/>ゆかい【愉快】pleasant; happy<br/>ふゆかい【不愉快】discomfort; unpleasantness; disagreeableness; unhappiness<br/>こころよい【快い】pleasant; agreeable<br/>かい【快】pleasure; delight; enjoyment<br/>かいかつ【快活】cheerful; lively; lighthearted<br/>かいてき【快適】pleasant; agreeable; comfortable<br/>かいそく【快速】high speed; celerity; mobility / rapid-service train (not as fast as express); rapid train<br/>ごうかい【豪快】hearty; exciting; stirring; lively; heroic; largehearted; splendid<br/>けいかい【軽快】casual (e.g. dress); light; nimble; jaunty; rhythmical (e.g. melody) / taking a turn for the better; receding of symptoms<br/>めいかい【明快】clear; clear-cut; lucid; unequivocal; explicit<br/>かいせい【快晴】clear weather; cloudless weather; good weather<br/>そうかい【爽快】refreshing; exhilarating<br/>つうかい【痛快】intense pleasure; thrilling<br/>ぜんかい【全快】complete recovery of health<br/>かいさい【快哉】joy; exultation<br/>かいちょう【快調】harmony; excellent condition<br/>かいゆ【快癒】recovery; convalescence	42	カイ	こころよ.い	1642	661	2	[sound:RTK1_keyword_jp_1771..mp3]	[sound:RTK1_keyword_en_1771.mp3]
1772	"<img src=""E58189.png"" />"	admirable			偉い	えらい	great; excellent; admirable; remarkable; distinguished; important; celebrated; famous; eminent / awful; terrible	admirable, person, locket, stick, key, mouth, monocle, sunglasses with one lens missing	Person . . . locket.		12	Mr. T is certainly an ADMIRABLE PERSON, so much so that parents are buying lockets with his picture in it and having their children wear them like amulets.	"For locket: The locket (key dangling from something, the vertical stroke) opens like a mouth, but you need a jeweler´s monocle to make out the pictures within. ----- Dracula survives a staking attempt when the locket with Mina´s admirable picture deflects the blow. ""It was an admirable attempt,"" he admits as he sucks his attacker´s blood."	偉	えらい【偉い】great; excellent; admirable; remarkable; distinguished; important; celebrated; famous; eminent / awful; terrible<br/>いだい【偉大】greatness<br/>いぎょう【偉業】great enterprise; exploits<br/>いじょうふ【偉丈夫】great man; great god; hero; big man<br/>いじん【偉人】great man<br/>おえらがた【お偉方】superiors; very important persons; VIPs; dignitaries; big shots<br/>いよう【偉容】dignity; majestic appearance<br/>かいい【魁偉】brawny; muscular; impressive; gigantic<br/>いりょく【偉力】power; might; authority; influence<br/>いかん【偉観】magnificent sight<br/>ゆうい【雄偉】magnificent<br/>いざい【偉材】extraordinary talent; genius<br/>えらぶつ; えらもの【偉物】talented person; great man; great woman<br/>いくん【偉勲】great achievement	42	イ	えら.い	1643	1602	2	[sound:RTK1_keyword_jp_1772..mp3]	[sound:RTK1_keyword_en_1772.mp3]
1773	"<img src=""E98195.png"" />"	difference			違い	ちがい	difference, mistake	difference, locket, stick, key, mouth, monocle, sunglasses with one lens missing, road	Locket . . . road.		12	You lose your precious locket on the road to somewhere. You ask people if they´ve seen it, but no luck. ´Just buy another one,´ someone says. ´I mean, what´s the difference?´ Then of course you say ´Well, it makes a huge difference!! Since it has sentimental value, I don´t want a different one! ´ Then of course they understand.	"An odd version of The Road Less Traveled: ""I found a locket in the road, and that has made all the difference.""."	違	ちがい【違い】difference; discrepancy<br/>まちがい【間違い】mistake; error; blunder / accident; mishap; trouble / improper conduct (e.g. between man and woman); indiscretion<br/>そうい【相異】difference; discrepancy; variation<br/>まちがう【間違う】to make a mistake; to be incorrect; to be mistaken<br/>まちがえる【間違える】to make a mistake (in); to commit an error (e.g. in calculation) / to confuse; to mistake something for something else<br/>いわかん【異和感】uncomfortable feeling; feeling out of place; sense of discomfort / malaise; physical unease<br/>かんちがい【勘違い】misunderstanding; wrong guess<br/>すれちがう【擦れ違う】to pass by one another; to disagree; to miss each other<br/>いはん【違反】violation; offense; offence; breach; transgression; infringement; contravention<br/>いへん【違反】breaking (a contract, promise, etc.)<br/>きちがい【基地外】madness; madman / enthusiast; freak; junkie<br/>たがえる【違える】to change; to alter / to run counter to; to go against; to break (one's word) / to make a mistake (in); to err<br/>ちがえる【違える】to change; to alter / to mistake; to make a mistake / to fail to keep (e.g. one's promise) / to dislocate (e.g. one's neck)<br/>ばちがい【場ちがい】out-of-place; inappropriate; sticking out like a sore thumb<br/>いれちがう【入れ違う】to pass each other; to cross paths<br/>いほう【違法】illegal; illegality; invalid; unlawfulness<br/>みちがえる【見ちがえる】to be beyond recognition; to be quite different<br/>ひとちがい【人違い】mistaking one person for another; (case of) mistaken identity<br/>おもいちがい【思いちがい】misunderstanding; misapprehension; false impression / to be mistaken; to have the wrong idea<br/>すれちがい【擦れ違い】passing each other; crossing paths without meeting; being at cross purposes	42	イ	ちが.う, ちが.い, ちが.える, -ちが.える, たが.う, たが.える	1644	1758	2	[sound:RTK1_keyword_jp_1773..mp3]	[sound:RTK1_keyword_en_1773.mp3]
1774	"<img src=""E7B7AF.png"" />"	horizontal			緯度	いど	latitude (nav.)	horizontal, thread, spiderman, locket, stick, key, mouth, monocle, sunglasses with one lens missing	Thread . . . locket.		16	Spiderman buys a locket for Mary Jane because he wants to get HORIZONTAL with her.	Spiderman on a boat, marking the Earth´s latitudes. He first attaches a personal locket to a small piece of thread for ballast and good luck, and shoots with his right hand. After a few minutes (and lots and lots of thread), the locket and thread have flown around the world. Spiderman catches the locket with his left hand, and ties the thread´s ends together. Voilà.	緯	いきさつ; けいい; たてぬき; たてよこ【経緯】details; particulars; whole story; sequence of events; chronology; circumstances; how it started; how things got this way / longitude and latitude / warp and weft; warp and woof<br/>ほくい【北緯】north latitude<br/>いど【緯度】latitude (nav.)<br/>なんい【南緯】southern latitude<br/>よこいと; ぬきいと; ぬき; い【横糸】weft; woof (crosswise threads on a loom)<br/>こういど【高緯度】high latitudes<br/>いせん【緯線】parallel	42	イ	よこいと, ぬき	1645	2013	1	[sound:RTK1_keyword_jp_1774..mp3]	[sound:RTK1_keyword_en_1774.mp3]
1775	"<img src=""E8A19B.png"" />"	defense			防衛	ぼうえい　【防衛】	defense; protection	defence, boulevard, going, locket, stick, key, mouth, monocle, sunglasses with one lens missing	<i>Boulevard</i> . . . <i>locket</i>. Do not confuse with <i>ward off</i> (Frame 1399), <i>protect</i> (Frame 1072), <i>guard</i> (Frame 198), or <i>safeguard</i> (Frame 756).		16	[defense; protection] For ´defense against the dark arts´ class, you go the magical boulevard and buy an enchanted locket.	Since it was in the middle of the boulevard, everyone could see she hit the man only in self-defense, as he was trying to steal her valuable locket.	衛	ごえい【護衛】guard; convoy; escort<br/>ひょうえい【兵衛】middle palace guard (ritsuryo system)<br/>ぼうえい【防衛】defense; defence; protection; self-defense; self-defence<br/>えいせい【衛星】satellite<br/>このえ【近衛】Imperial Guards<br/>えいへい【衛兵】palace guard; sentinel; garrison<br/>じえいたい【自衛隊】self-defence force; self-defense force / Japan Self-Defence Force; JSDF<br/>じえい【自衛】self-defense; self-defence<br/>えじ; えいし【衛士】soldiers of the ritsuryo system that guarded gates of the imperial palace, the court, etc. / term used in error to refer to young men that were made to do forced labour in the ritsuryo system / guards originally stationed at the grand shrine at Ise and shrine at Atsuta, Nagoya to protect the officials there<br/>しんえいたい【親衛隊】bodyguards; elite guards; imperial guards / Schutzstaffel; SS / groupies; ardent fans<br/>ぜんえい【前衛】advance guard; vanguard / avant-garde (e.g. music)<br/>えいせい【衛生】health; hygiene; sanitation; medical<br/>しゅえい【守衛】security guard; doorkeeper<br/>ぼうえいちょう【防衛庁】Japan Defense Agency (Defence) (became Japanese Ministry of Defense in Jan. 2007)<br/>もんえい【門衛】gatekeeper; doorman; porter<br/>ごんべえ【権兵衛】country bumpkin / John Doe; used to refer to someone whose name is unknown<br/>こうえい【後衛】rear guard<br/>ゆくえ【行方】(one's) whereabouts / outcome<br/>けいえい【警衛】guard; patrol; escort<br/>じんべえ【甚兵衛】informal summer clothes for men (short jacket and trousers)	42	エイ, エ		1646	646	1	[sound:RTK1_keyword_jp_1775..mp3]	[sound:RTK1_keyword_en_1775.mp3]
